Store_dma_id,store_number,Rack_time,To_the_door_time,Otd_time,Source_actor,Destination_type,subtotal_amount_USD,total_tax_USD,total_discount_USD,Tip_USD
541,5166,1.233,17.483,11.267,Mobile Web,Delivery,70.34,3.28,15.76,9.02
541,5166,3.967,31.35,15.017,Mobile Web,Delivery,42.15,2.53,0,0
541,88,1.6,20.283,9.967,Mobile Web,Delivery,33.27,1.75,4.1,3.96
541,88,16.883,32.8,24.417,Mobile Web,Delivery,21.86,1.31,0,0
541,5166,20.083,,28.15,Tablet Web,Carryout,35.03,1.2,15.05,0
541,88,11.1,,22.65,Tablet Web,Carryout,62.34,2.28,24.4,0
541,18,1.35,,11.25,Tablet Web,Carryout,14.09,0.48,6.1,0.84
541,5166,6.75,,14.85,Desktop Web,Carryout,14.09,0.48,6.1,0
541,5166,33.883,,42.683,Desktop Web,Carryout,17.28,0.33,11.82,0
541,88,54.483,,61.583,Desktop Web,Carryout,17.09,0.66,6.1,0
541,18,13.767,,23.533,Desktop Web,Carryout,15.99,0.59,6.1,0
541,88,79.583,,86.35,Desktop Web,Carryout,16.94,0.71,5.15,0
541,18,86.433,,96.517,Desktop Web,Carryout,20.08,0.84,6.1,0
541,5166,49.55,,62.633,Desktop Web,Carryout,35.17,1.69,7.03,0
541,88,16.783,,26.117,Desktop Web,Carryout,14.09,0.48,6.1,0
541,18,83.65,,93.25,Desktop Web,Carryout,17.09,0.06,16.1,0
541,18,21.983,,28.183,Desktop Web,Carryout,211.35,6.59,101.5,0
541,18,111.833,,118.567,Desktop Web,Carryout,16.94,0.47,9.05,0
541,18,12.9,29.367,25.183,Desktop Web,Delivery,24.76,1.19,4.94,2.97
541,88,3.45,,13.583,Desktop Web,Delivery,47.06,1.73,18.29,7.65
541,88,4.9,26.933,18.1,Desktop Web,Delivery,64.04,2.53,24.9,15.33
541,18,0.933,24.233,11.05,Desktop Web,Delivery,17.68,0.87,3.17,1.9
541,5166,10.667,27.683,20.117,Desktop Web,Delivery,28.07,1.36,5.47,4.72
541,88,15.1,37.267,28.817,Desktop Web,Delivery,48.62,2.27,10.74,7
541,88,2.317,17.2,10.567,Desktop Web,Delivery,26.47,1.37,3.6,2.94
541,88,1.867,27.433,9.05,Desktop Web,Delivery,24.46,1.27,3.3,5
541,18,22.75,40.517,31.667,Desktop Web,Delivery,26.47,1.59,0,5.37
541,18,0.15,,11.767,Desktop Web,Delivery,51.7,2.26,14.01,7.01
541,5166,4.45,20.55,15.3,Desktop Web,Delivery,43.05,1.02,26.14,5.78
541,5166,5.75,26.117,18.333,Desktop Web,Delivery,46.87,1.97,14.1,6.36
541,5166,4.117,26.533,16.65,Desktop Web,Delivery,26.87,1.28,5.6,4.48
541,88,18.3,33.183,24.95,Desktop Web,Delivery,36.06,1.78,6.4,0
541,5166,0.3,35.55,15.117,Desktop Web,Delivery,32.06,1.68,4.1,5.13
541,5166,0.2,,0.2,Traditional,Carryout,2,0.06,1,0
541,18,63.233,,63.233,Traditional,Carryout,2.99,0,1.5,0
541,18,69.733,,76.1,Traditional,Carryout,14.09,0.48,6.09,0
541,5166,22.4,,32.05,Traditional,Carryout,14.09,0.42,7.05,6.54
541,18,73,,81.083,Traditional,Carryout,17.14,0.77,4.29,1.36
541,5166,0,,11.317,Traditional,Carryout,10.97,0.66,0,0
541,88,7.867,27,16.867,Traditional,Delivery,100.6,0,0,15
541,18,1.533,,9.483,Traditional,Delivery,24.98,1.25,4.1,1
541,18,0.15,9.967,6.35,Traditional,Delivery,16.08,0.96,0,5
541,88,21.3,,32.367,PapaCall - Transcom,Carryout,18.09,0.84,4.1,0
541,88,10.733,,18.117,PapaCall - Transcom,Carryout,18.29,0.9,3.3,0
541,88,8.217,,18.333,PapaCall - Transcom,Carryout,18.09,0.84,4.1,2.22
541,88,5.6,,22.4,PapaCall - Transcom,Carryout,52.56,2.37,13.14,0
541,88,9.833,,17.583,PapaCall - Transcom,Carryout,21.77,1.01,5.01,0
541,88,4.583,,12.067,PapaCall - Transcom,Carryout,19.99,0.95,4.1,0
541,88,19.483,,29.05,PapaCall - Transcom,Carryout,21.17,1.02,4.1,1.8
541,88,2.117,,12.4,PapaCall - Transcom,Carryout,18.09,0.84,4.1,0
541,88,59.367,,65.567,PapaCall - Transcom,Carryout,28.18,0.96,12.2,0
541,88,11.067,37,18.35,PapaCall - Transcom,Delivery,23.08,1.14,4.1,5
541,88,22.8,,35.7,PapaCall - Transcom,Delivery,35.56,1.8,5.6,0
541,88,14.083,32.5,21.033,PapaCall - Transcom,Delivery,22.08,1.08,4.1,0
541,88,13.667,,20.35,PapaCall - Transcom,Delivery,19.77,1.18,-0.01,0
541,88,12.95,45.967,20.217,PapaCall - Transcom,Delivery,23.08,1.14,4.1,4
541,5166,1.433,,10.233,iOS,Carryout,19.98,0.78,7,0
541,5166,11.983,,20.633,iOS,Carryout,32.98,1.38,10,0
541,18,97.117,,106.45,iOS,Carryout,20.58,0.84,6.6,0
541,18,8.3,,14.633,iOS,Carryout,28.98,0.96,13,0
541,18,54.45,,66.8,iOS,Carryout,26.35,1.46,2.1,0
541,88,104.367,,112.033,iOS,Carryout,14.49,0,14.49,0
541,88,8.467,,17.133,iOS,Carryout,32.98,1.56,6.99,0
541,18,16.683,,30.117,iOS,Carryout,20.39,0.83,6.5,0
541,5166,19.517,,38.917,iOS,Carryout,53.46,2.01,19.99,0
541,88,6.767,,13.833,iOS,Carryout,16.39,0.59,6.5,0
541,18,266.983,,278.483,iOS,Carryout,14.16,0.85,0,0
541,5166,5.9,,15.767,iOS,Carryout,15.44,0.59,5.55,1.57
541,18,2.967,,14.317,iOS,Carryout,18.49,0.84,4.5,0
541,18,327.867,,334.8,iOS,Carryout,15.99,0.57,6.5,0
541,5166,7.35,,19.483,iOS,Carryout,30.88,0.53,22,0
541,5166,4.783,,12.517,iOS,Carryout,7.79,0.47,0,0
541,88,99.7,,106.85,iOS,Carryout,14.49,0.48,6.5,0
541,88,84.367,,91.45,iOS,Carryout,18.49,0.72,6.5,0
541,88,128.283,,135.717,iOS,Carryout,20.58,0.84,6.6,0
541,18,209.583,,220.65,iOS,Carryout,34.87,1.45,10.7,0
541,88,88.183,,95.8,iOS,Carryout,31.67,1.26,10.7,4.75
541,5166,27.75,,36.683,iOS,Carryout,18.29,0.71,6.5,0
541,18,112.1,,120.5,iOS,Carryout,20.58,0.84,6.6,0
541,18,21.65,,30.15,iOS,Carryout,9.99,0.54,1,0
541,88,4.917,,12.117,iOS,Carryout,20.58,0.84,6.6,0
541,18,226.417,,233.917,iOS,Carryout,17.97,0.69,6.5,0
541,18,24.783,,33.417,iOS,Carryout,14.49,0,14.49,0
541,18,388.6,,397.367,iOS,Carryout,20.99,0.06,20,0
541,18,6.433,,16.9,iOS,Carryout,30.28,1.36,7.57,0
541,88,85.667,,92.683,iOS,Carryout,17.87,0.8,4.47,0
541,18,2.667,,9.983,iOS,Carryout,30.07,1.26,9.1,0
541,88,129.617,,137.133,iOS,Carryout,34.77,1.1,16.51,0
541,18,377.817,,385.683,iOS,Carryout,29.27,1.35,6.7,2
541,18,6.15,,16.217,iOS,Carryout,15.48,0.9,0.5,0
541,18,230,,240.267,iOS,Carryout,22.94,0.98,6.6,0
541,18,123.6,,130.333,iOS,Carryout,9.38,0.42,2.35,0
541,18,115.25,,123.433,iOS,Carryout,12.69,0.57,3.17,0
541,18,4.367,,12.5,iOS,Carryout,14.49,0.48,6.5,0
541,88,28.9,,35.117,iOS,Carryout,14.49,0,14.49,0
541,5166,25.35,,32.6,iOS,Carryout,28.98,0.96,13,0
541,18,228.683,,235.4,iOS,Carryout,14.49,0.65,3.62,0
541,88,8.967,,15.833,iOS,Carryout,14.49,0.48,6.5,0
541,18,26.05,,33.25,iOS,Carryout,11.09,0.67,0,0
541,88,73.817,,82.717,iOS,Carryout,6.99,0.42,0,0
541,5166,29.683,,38.233,iOS,Carryout,27.08,1.62,0,0
541,5166,12.8,35.033,23.967,iOS,Delivery,28.44,1.31,6.6,0
541,88,5.933,18.983,13.55,iOS,Delivery,42.53,2.28,4.5,0
541,88,11.583,24.833,19.3,iOS,Delivery,23.28,1.4,0,0
541,18,0.5,,10.133,iOS,Delivery,27.85,1.07,10,0
541,88,5.683,,14.85,iOS,Delivery,32.96,1.59,6.55,0
541,18,1.833,22.55,14.083,iOS,Delivery,25.05,1.13,6.22,2.77
541,18,5.383,19.183,13.383,iOS,Delivery,20.78,1.06,3.16,1.32
541,18,3.6,19.583,14.45,iOS,Delivery,62.44,3.18,9.5,10.73
541,88,1.317,24.333,8.45,iOS,Delivery,23.37,0.8,10,2.76
541,88,3,21.733,12.833,iOS,Delivery,34.26,1.17,14.82,5.85
541,88,34.9,50.017,41.983,iOS,Delivery,26.87,0.98,10.5,0
541,5166,2.017,17.633,11.967,iOS,Delivery,42.15,2.53,0,7.53
541,88,17.15,30.367,23.933,iOS,Delivery,34.97,1.66,7.37,4.21
541,88,19.817,30.05,26.917,iOS,Delivery,24.07,0.54,15,0
541,18,4.583,23.817,12.883,iOS,Delivery,51.36,2.55,8.89,2.5
541,18,0.367,20.833,13.05,iOS,Delivery,31.27,1.01,14.5,0
541,18,4.5,,11.833,iOS,Delivery,25.57,1.14,6.6,0
541,18,0.8,29.5,16.417,iOS,Delivery,43.75,1.93,11.54,5.67
541,18,3.083,19.233,13.7,iOS,Delivery,21.37,1.28,0,0
541,18,1.733,18.6,14.633,iOS,Delivery,14.49,0,14.49,0
541,18,0.867,22.75,14.417,iOS,Delivery,61.26,2.92,12.57,0
541,18,7.133,31.117,18.233,iOS,Delivery,22.48,1.14,3.5,2.34
541,18,2.5,,10.483,iOS,Delivery,27.27,1.64,0,3.34
541,18,2.133,15.233,10.183,iOS,Delivery,29.45,1.4,6.12,3.67
541,18,0.117,21.567,12.85,iOS,Delivery,19.48,0.96,3.5,2.52
541,18,4.717,,12.917,iOS,Delivery,23.07,1.14,4.1,0
541,18,4.717,31.983,18.7,iOS,Delivery,36.57,1.89,5,0
541,18,6.65,34.65,14.217,iOS,Delivery,22.08,0.48,14.1,3.42
541,18,3.467,18.433,12,iOS,Delivery,25.47,1.22,5.12,0
541,5166,3.067,14.7,10.283,iOS,Delivery,12.98,0.78,0,5
541,5166,2.867,17.467,12.367,iOS,Delivery,24.16,1.18,4.5,2.95
541,5166,1.767,20.833,12.083,iOS,Delivery,29.44,1.77,0,4.99
541,88,8.1,30.517,15.717,iOS,Delivery,33.02,1.6,6.3,4.35
541,18,2.4,,10.183,Android,Carryout,14.49,0.48,6.5,0
541,5166,10.3,,18.383,Android,Carryout,9.99,0.6,0,0
541,5166,9.5,,17.45,Android,Carryout,24.48,0.6,14.49,0
541,5166,2.883,,10.533,Android,Carryout,20.39,0.95,4.5,0
541,18,118.133,,127.183,Android,Carryout,22.29,1,5.57,0
541,5166,1.5,,10.317,Android,Carryout,20.58,0.84,6.6,0
541,88,42.117,,49.167,Android,Carryout,30.47,1.26,9.5,0
541,5166,7.45,,14.633,Android,Carryout,17.89,0.68,6.5,0
541,18,8.35,,16.183,Android,Carryout,22.18,0.84,8.2,0
541,18,15.15,,25.6,Android,Carryout,20.88,1.01,4.1,0
541,5166,10.217,,18.983,Android,Carryout,17.49,0.66,6.5,2.62
541,5166,14.333,50.2,25.6,Android,Delivery,40.96,1.72,12.3,6.33
541,88,9.717,25.35,21.15,Android,Delivery,43.27,2.39,3.5,5.29
541,5166,2.033,26.183,10.433,Android,Delivery,33.47,1.8,3.5,5.8
541,18,0.917,26.967,8.6,Android,Delivery,22.57,1.14,3.52,3.52
541,18,6.383,,17.517,Android,Delivery,28.64,1.37,5.9,4.41
541,18,7.95,,17.833,Android,Delivery,14.98,0.9,0,1.5
541,18,167.05,,177.733,Grubhub,Delivery,33.17,0,0,0
541,18,296.2,,304.883,Grubhub,Delivery,18.49,0,0,0
541,88,96.45,,105,DoorDash,Delivery,32.98,0,0,0
541,18,26.217,,41.333,DoorDash,Delivery,41.24,0,0,0
541,18,382.783,,390.133,DoorDash,Delivery,19.88,0,0,0
541,88,58.583,,66.7,DoorDash,Delivery,12.79,0,0,0
541,18,199.483,,208.583,DoorDash,Delivery,18.49,0,0,0
541,18,278.4,,288.833,DoorDash,Delivery,30.57,0,0,0
541,18,81.217,,89.3,DoorDash,Delivery,16.98,0,0,0
541,88,12.233,,21.7,DoorDash,Delivery,35.05,0,0,0
541,18,132.6,,141.45,DoorDash,Delivery,18.95,0,0,0
541,18,60.617,,70.833,DoorDash,Delivery,17.49,0,0,0
541,18,16.25,,29.633,DoorDash,Delivery,57.96,0,0,0
541,18,108.267,,117.133,DoorDash,Delivery,23.96,0,0,0
541,88,70.3,,79.017,DoorDash,Delivery,48.24,0,0,0
541,18,76.483,,86.05,DoorDash,Delivery,11.09,0,0,0
541,88,218.9,,225.633,DoorDash,Delivery,21.49,0,0,0
541,18,155.35,,164.6,DoorDash,Delivery,18.67,0,0,0
541,88,124.5,,131.433,DoorDash,Delivery,12.18,0,0,0
541,88,144.367,,150.533,DoorDash,Delivery,9.19,0,0,0
541,18,41.883,,51.433,DoorDash,Delivery,9.19,0,0,0
541,18,29.733,,38.883,DoorDash,Delivery,24.58,0,0,0
541,18,217.617,,227.6,DoorDash,Delivery,19.28,0,0,0
541,18,14.967,,24.2,DoorDash,Delivery,17.36,0,0,0
541,18,208.017,,217.667,DoorDash,Delivery,18.48,0,0,0
541,18,27.35,,39.383,DoorDash,Delivery,40.64,0,0,0
541,5166,31.85,,39.883,DoorDash,Delivery,17.49,0,0,0
541,5166,5.833,,16.3,DoorDash,Delivery,15.27,0,0,0
541,18,222.133,,230.767,DoorDash,Delivery,12.77,0,0,0
541,18,18.367,,26.283,PapaCall,Carryout,15.08,0.9,0,0
541,18,1.867,,9.733,PapaCall,Carryout,18.78,1.13,0,0
541,5166,10.3,,19.233,PapaCall,Carryout,24.86,1.49,0,0
541,18,9.45,,19.45,PapaCall,Carryout,37.27,1.82,7,0
541,18,3.4,,10.817,PapaCall,Carryout,11.49,0.69,0,0
541,18,13.117,,22.2,PapaCall,Carryout,31.08,1.59,4.5,0
541,18,20.317,,28.35,PapaCall,Carryout,21.48,1.29,0,0
541,18,14.25,,25.2,PapaCall,Carryout,30.32,1.82,0,0
541,18,12.683,,21.35,PapaCall,Carryout,39.42,1.82,9.14,0
541,18,18.467,,26.95,PapaCall,Carryout,115.92,5.28,28,0
541,18,26.483,47.65,35.617,PapaCall,Delivery,23.48,1.41,0,0
541,18,5.75,26.5,16.3,PapaCall,Delivery,27.83,1.67,0,0
541,18,13.067,38.617,22.783,PapaCall,Delivery,47.42,2.81,0.49,0
541,18,0.917,16.133,10.367,PapaCall,Delivery,23.48,1.2,3.5,0
541,18,16.8,36.4,26.6,PapaCall,Delivery,43.05,2.58,0,0
541,18,13.9,,23.717,PapaCall,Delivery,23.66,1.42,0,4
541,18,1.617,33.183,10.483,PapaCall,Delivery,23.48,0.96,7.5,0
541,18,2.217,25.783,11.133,PapaCall,Delivery,32.24,1.66,4.5,0
541,18,11.833,32.467,21.267,PapaCall,Delivery,41.97,2.52,0,0
541,5166,0.083,20.333,15.633,PapaCall,Delivery,50.86,2.36,11.59,0
541,5166,2.533,19.95,9.433,PapaCall,Delivery,18.98,1.14,0,0
541,88,1.767,22.217,13.633,PapaCall,Delivery,33.76,2.03,0,0
541,18,-0.017,,10.667,In Person,Carryout,14.96,0.9,0,0
541,18,-0.017,,8.567,In Person,Carryout,28.98,0.96,12.98,0
541,18,0,,10.267,In Person,Carryout,11.09,0.67,0,0
541,18,-0.017,,8.167,In Person,Carryout,24.19,1.18,4.5,2.08
541,5166,,,0,In Person,Carryout,2.99,0.18,0,0
541,18,,,0,In Person,Carryout,2.99,0.18,0,0
541,88,-0.017,,6.733,In Person,Carryout,11.97,0.72,0,0
541,88,,,0.017,In Person,Carryout,1.18,0.07,0,0
541,18,,,0,In Person,Carryout,3.79,0.23,0,0
541,18,0,,8.083,In Person,Carryout,20.07,1.2,0,0
541,18,0,,12.583,In Person,Carryout,9.19,0.55,0,0
541,18,-0.017,,10.3,In Person,Carryout,9.19,0.55,0,0
541,18,0,,8.2,In Person,Carryout,21.58,1.29,0,2.28
541,18,-0.017,,7.667,In Person,Carryout,13.36,0.8,0,0
541,18,0,,9.067,In Person,Carryout,22.98,1.38,0,0
541,88,,,0,In Person,Carryout,2.99,0.09,1.5,0
541,18,-0.017,,6.633,In Person,Carryout,3.99,0.24,0,0.42
541,5166,,,0,In Person,Carryout,2.99,0.18,0,0
541,18,,,0,In Person,Carryout,2.99,0.09,1.5,0
541,18,,,0.017,In Person,Carryout,2.99,0,1.5,0
541,18,27.883,,37.017,Uber Eats,Delivery,18.88,0,0,0
541,18,17.683,,27.433,Uber Eats,Delivery,16.98,0,0,0
541,18,348.7,,359.4,Uber Eats,Delivery,24.05,0,0,0
541,88,48.333,,56.55,Uber Eats,Delivery,24.65,0,0,0
541,18,2.017,,11.833,Uber Eats,Delivery,17.49,0,0,0
541,18,145.45,,159.167,Uber Eats,Delivery,37.85,0,0,0
541,18,24.783,,33.35,Uber Eats,Delivery,11.09,0,0,0
541,88,20.467,,30.683,Uber Eats,Delivery,20.76,0,0,0
541,88,12.917,,20.233,Mobile Web,Carryout,48.14,2.22,11.2,0
541,5166,7.917,,18.417,Mobile Web,Carryout,31.98,1.32,10,0
541,18,1.4,,8.417,Mobile Web,Carryout,25,0.78,12.03,0
541,18,168.2,,175.5,Mobile Web,Carryout,8.49,0.41,1.7,0
541,88,7.25,,13.45,Mobile Web,Carryout,27.07,1.24,6.5,0
541,5166,36.133,,43.867,Mobile Web,Carryout,40.88,1.88,9.62,0
541,5166,7.7,,15.733,Mobile Web,Carryout,18.49,0.84,4.5,0
541,5166,61.133,,71.417,Mobile Web,Carryout,52.85,2.64,8.89,0
541,88,151.183,,158.383,Mobile Web,Carryout,20.39,1.01,3.5,0
541,5166,42.95,,52.117,Mobile Web,Carryout,12.48,0.72,0.5,0
541,18,2.717,,17.433,Mobile Web,Carryout,16.48,0.84,2.5,0
541,88,92.3,,99.917,Mobile Web,Carryout,39.06,1.56,13,0
541,18,25.05,,32.633,Mobile Web,Carryout,20.39,0.95,4.5,2.77
541,18,127.2,,133.75,Mobile Web,Carryout,10.67,0.51,2.13,0
541,5166,7.75,,18.567,Mobile Web,Carryout,24.19,1.06,6.5,0
541,88,156.55,,163.667,Mobile Web,Carryout,14.68,0.25,10.5,0
541,18,288.367,,301.183,Mobile Web,Carryout,21.88,0.89,7,0
541,18,0,,14.917,Mobile Web,Carryout,55.5,2.55,13,3.37
541,18,195.1,,203.283,Mobile Web,Carryout,15.67,0.55,6.5,0
541,5166,73.583,,81.433,Mobile Web,Carryout,32.78,1.19,13,4.35
541,88,120.983,,127.15,Mobile Web,Carryout,14.49,0.48,6.5,0
541,18,10.533,,17.717,Mobile Web,Carryout,10.58,0.32,5.29,0
541,88,46.317,,53.517,Mobile Web,Carryout,18.75,0.44,11.5,0
541,5166,15.25,,24.217,Mobile Web,Carryout,28.66,1.45,4.5,0
541,18,231.567,,238.2,Mobile Web,Carryout,18.49,0.83,4.62,0
541,18,3.6,,13.25,Mobile Web,Carryout,17.49,0.84,3.5,2.34
541,18,-0.017,,10.65,Mobile Web,Carryout,14.49,0.48,6.5,0
541,5166,0.383,,8.917,Mobile Web,Carryout,14.49,0.48,6.5,0
541,18,39.683,,49.733,Mobile Web,Carryout,26.09,1.3,4.5,0
541,5166,84.25,,91.533,Mobile Web,Carryout,15.67,0.55,6.5,0
541,88,104.017,,111.517,Mobile Web,Carryout,16.39,0,16.39,0
541,18,172.917,,180.767,Mobile Web,Carryout,14.49,0.48,6.5,0
541,18,5.967,32.6,17.3,Mobile Web,Delivery,34.86,1.72,6.17,0
541,18,0.417,,9.667,Mobile Web,Delivery,23.48,1.14,4.5,2.77
541,18,1.967,22.85,13.933,Mobile Web,Delivery,41.14,2.07,6.6,5.18
541,88,11.633,30.917,18.1,Mobile Web,Delivery,20.07,1.2,0,3.02
541,88,2.45,22.567,8.783,Mobile Web,Delivery,31.76,1.67,4,4.02
541,18,1.983,35.45,12.65,Mobile Web,Delivery,33.15,1.99,0,4.22
541,88,2.367,18.333,10.833,Mobile Web,Delivery,27.97,1.65,0.5,5.75
541,88,2.45,24.633,10.417,Mobile Web,Delivery,42.18,2.13,6.68,5.72
541,5166,6.083,,14.667,Mobile Web,Delivery,27.07,1.42,3.39,3.39
541,88,4.133,22.367,10.7,Mobile Web,Delivery,21.25,1.31,-0.5,0
541,88,7.5,31.367,15.85,Mobile Web,Delivery,55.95,3.33,0.5,7.64
541,5166,3.767,,13.117,Mobile Web,Delivery,40.61,2.09,5.8,0
541,88,5.533,,13.267,Mobile Web,Delivery,45.36,1.56,19.39,3
541,88,5.967,18.417,12.533,Mobile Web,Delivery,28.23,1.48,3.55,4.46
541,88,8.2,22.033,14.35,Mobile Web,Delivery,19.87,1.19,0,2.98
541,18,0.583,36.75,7.7,Mobile Web,Delivery,15.67,0.07,14.49,2.75
541,18,4.467,,12.733,Mobile Web,Delivery,35.54,1.89,4.1,0
541,18,0.767,32.933,9.083,Mobile Web,Delivery,23.87,1.15,4.72,2
541,18,6.483,29.9,18.867,Mobile Web,Delivery,31.86,1.56,5.9,0
541,18,2.733,23.283,13,Mobile Web,Delivery,22.48,1.14,3.5,0
541,18,2.133,35.3,14.333,Mobile Web,Delivery,31.27,1.67,3.5,5.26
541,18,3.617,,13.467,Mobile Web,Delivery,42.23,2.02,8.59,5.02
541,18,12.9,,23.833,Mobile Web,Delivery,43.15,1.68,15.19,0
541,18,14.95,33.733,27.433,Mobile Web,Delivery,31.72,1.87,0.5,4.01
541,5166,6.767,32.767,16.4,Mobile Web,Delivery,27.07,1.35,4.6,4.08
541,5166,2.133,16.017,11.017,Mobile Web,Delivery,27.94,1.43,4.1,0
541,5166,29.7,45.617,38.633,Mobile Web,Delivery,48.46,2.38,8.79,6.6
541,5166,0.183,,10.05,Mobile Web,Delivery,22.98,1.17,3.5,2.77
541,5166,9.533,30.883,21.033,Mobile Web,Delivery,34.63,2.08,0,4.52
541,5166,8.533,26.333,17.5,Mobile Web,Delivery,44.45,1.62,17.49,9.99
541,88,9.25,26.833,17.6,Mobile Web,Delivery,44.79,2.69,0,5.97
541,18,29.8,41.167,37.433,Mobile Web,Delivery,14.18,0.85,0,1.84
541,88,141.467,,147.65,Desktop Web,Carryout,19.39,0.77,6.5,0
541,18,32.083,,40,Desktop Web,Carryout,115.92,5.26,28.33,10
541,18,80.817,,93.8,Desktop Web,Carryout,14.49,0,14.49,0
541,5166,9.65,,19.733,Desktop Web,Carryout,40.72,1.49,15.94,0
541,18,182.85,,193.65,Desktop Web,Carryout,19.69,0.89,4.92,2.95
541,18,24.317,,33.1,Desktop Web,Carryout,14.49,0.11,12.59,0
541,88,7.517,,15.317,Desktop Web,Carryout,34.88,1.56,8.89,0
541,5166,5.817,,13.767,Desktop Web,Carryout,22.09,0.3,17.1,2.71
541,88,40.533,,48.05,Desktop Web,Carryout,36.98,1.62,10,0
541,18,24.933,,33.783,Desktop Web,Carryout,17.48,0.29,12.59,0
541,18,191.6,,200.1,Desktop Web,Carryout,19.88,0.84,5.9,0
541,18,3.85,19.067,11,Desktop Web,Delivery,17.68,0.87,3.17,3.17
541,88,10.883,28.367,19.583,Desktop Web,Delivery,28.97,1.44,5,4.42
541,88,8.3,,17.217,Desktop Web,Delivery,27.27,1.43,3.5,4.46
541,88,24.867,38,31.917,Desktop Web,Delivery,23.48,1.14,4.5,0
541,18,15.6,32.3,25.25,Desktop Web,Delivery,20.98,0.45,13.5,2.11
541,5166,2.317,22.65,14.867,Desktop Web,Delivery,35.03,1.68,7.04,7
541,88,5.033,16.983,12.4,Desktop Web,Delivery,29.77,1.51,4.65,3.43
541,88,7.667,36.967,14.8,Desktop Web,Delivery,27.27,1.64,0,5.57
541,18,21.2,41.067,33.033,Desktop Web,Delivery,31.87,1.51,6.72,4.03
541,18,1.383,16,9.583,Desktop Web,Delivery,21.77,1.31,0,2.52
541,18,8.85,23.033,18.133,Desktop Web,Delivery,27.23,0.88,12.59,3.34
541,18,2.417,22.583,15.283,Desktop Web,Delivery,37.15,1.75,8.04,6.43
541,18,4.133,,12.333,Desktop Web,Delivery,35.05,1.19,15.3,0
541,18,10.8,24.9,18.467,Desktop Web,Delivery,19.97,1.17,0.5,0
541,5166,1.617,23.167,10.033,Desktop Web,Delivery,21.98,1.11,3.5,3
541,5166,6.85,,16.217,Desktop Web,Delivery,58.76,2.87,10.85,8.14
541,5166,9.517,,17.05,Desktop Web,Delivery,22.78,1.09,4.57,2.74
541,5166,1.85,,9.183,Desktop Web,Delivery,27.97,1.68,0,5.87
541,88,0.767,16.117,7.8,Desktop Web,Delivery,21.47,1.29,0,2.47
541,18,0.217,,12.917,Desktop Web,Delivery,34.63,0.95,18.79,4.45
541,18,0,,13.133,Traditional,Carryout,20.58,1.23,0,0
541,18,0,,6.233,Traditional,Carryout,94.94,0,0,14.24
541,18,-0.017,,15.217,Traditional,Carryout,18.49,0.84,4.5,0
541,88,0.15,,0.167,Traditional,Carryout,2.99,0.18,0,0
541,5166,13.25,,19.467,Traditional,Carryout,90,0,0,0
541,88,0.2,,0.2,Traditional,Carryout,5.98,0.18,0,0
541,5166,0.117,,8.233,Traditional,Carryout,15.78,0.71,3.95,1.25
541,18,0,,12.05,Traditional,Carryout,11.49,0.69,0,0
541,18,-0.017,,10.717,Traditional,Carryout,12.18,0.73,0,0
541,18,220.333,,228.933,Traditional,Carryout,15,0.9,0,0
541,18,417.717,,429.433,Traditional,Carryout,362.25,0,108.68,0
541,88,0,,9.633,Traditional,Carryout,20,1.2,0,0
541,18,-0.017,,7.2,Traditional,Carryout,8.29,0.5,0,0
541,5166,3.75,,11.133,Traditional,Carryout,13.44,0.81,0,0
541,18,25.167,,35.683,Traditional,Carryout,18.49,0.84,4.5,0
541,18,319.35,,328.533,Traditional,Carryout,23.98,1.05,6.49,0
541,18,0,,23.6,Traditional,Carryout,173.88,0,86.94,0
541,18,4.217,,29.267,Traditional,Carryout,148.9,0,44.67,0
541,18,0,,11.983,Traditional,Carryout,12.18,0.73,0,0
541,18,336.283,,345.15,Traditional,Carryout,14.49,0.87,0,0
541,5166,8.317,,20.183,Traditional,Carryout,17.99,0.81,4.5,0
541,18,-0.017,,14.283,Traditional,Carryout,9.98,0.6,0,0
541,18,7.25,,20.25,Traditional,Delivery,161.89,0,47.07,22.96
541,88,9.117,24.167,18.783,Traditional,Delivery,21.38,1.28,0,0
541,5166,0.517,17.45,12.333,Traditional,Delivery,22.77,0.82,9.14,3.5
541,88,23.783,,30.467,Traditional,Delivery,16.27,0.98,0,0
541,18,5.6,,22.1,Traditional,Delivery,187.89,0,0,0
541,18,1.167,39.983,14.283,Traditional,Delivery,42.17,1.97,9.3,0
541,18,13.35,,23.283,Traditional,Delivery,28.46,1.71,0,5
541,18,7.117,,16.267,Traditional,Delivery,23.87,1.43,0,5
541,18,5.683,17.2,13.217,Traditional,Delivery,28.27,1.7,0,0
541,18,21.133,,48.133,Traditional,Delivery,703.42,0,209.53,73
541,18,3.4,,11.967,Traditional,Delivery,38.26,2.3,0,0
541,18,4.067,,20.867,Traditional,Delivery,25.38,1.25,4.5,0
541,88,5.133,,11.95,PapaCall - Transcom,Carryout,14.49,0.48,6.5,0
541,88,31.5,,38.317,PapaCall - Transcom,Carryout,17.39,1.04,0,0
541,88,7.683,,16.017,PapaCall - Transcom,Carryout,34.49,1.56,8.51,0
541,88,8.183,,16.8,PapaCall - Transcom,Delivery,39.05,2.13,3.5,0
541,88,2.983,14.933,10.6,PapaCall - Transcom,Delivery,37.33,2.03,3.5,10
